"grids","species"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon nevadensis"
"Mojave","Cyprinodon nevadensis"
"Mojave","Cyprinodon nevadensis"
"Mojave","Cyprinodon nevadensis"
"Mojave","Cyprinodon nevadensis"
"Mojave","Cyprinodon nevadensis"
"Mojave","Cyprinodon nevadensis"
"Mojave","Cyprinodon nevadensis"
"Mojave","Cyprinodon nevadensis"
"Mojave","Cyprinodon nevadensis"
"Mojave","Cyprinodon nevadensis"
"Mojave","Cyprinodon nevadensis"
"Mojave","Cyprinodon nevadensis"
"Mojave","Cyprinodon nevadensis"
"Mojave","Cyprinodon nevadensis"
"Mojave","Cyprinodon nevadensis"
"Mojave","Cyprinodon nevadensis"
"Mojave","Cyprinodon nevadensis"
"Mojave","Cyprinodon nevadensis"
"Mojave","Cyprinodon nevadensis"
"Mojave","Cyprinodon nevadensis"
"Mojave","Cyprinodon nevadensis"
"Mojave","Cyprinodon nevadensis"
"Mojave","Cyprinodon nevadensis"
"Mojave","Cyprinodon nevadensis"
"Owens","Cyprinodon nevadensis"
"Owens","Cyprinodon nevadensis"
"Owens","Cyprinodon nevadensis"
"Owens","Cyprinodon nevadensis"
"Owens","Cyprinodon nevadensis"
"Death.Valley","Cyprinodon variegatus"
"Abant.lake","Cyprinus carpio"
"Abhe.Bad","Cyprinus carpio"
"Aguanaval","Cyprinus carpio"
"Aguanaval","Cyprinus carpio"
"Amu.Darya","Cyprinus carpio"
"Amu.Darya","Cyprinus carpio"
"Amu.Darya","Cyprinus carpio"
"Amu.Darya","Cyprinus carpio"
"Amu.Darya","Cyprinus carpio"
"Antelope.Wash","Cyprinus carpio"
"Antelope.Wash","Cyprinus carpio"
"Antelope.Wash","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Avoca","Cyprinus carpio"
"Barongarook.creek","Cyprinus carpio"
"Barongarook.creek","Cyprinus carpio"
"Barongarook.creek","Cyprinus carpio"
"Barongarook.creek","Cyprinus carpio"
"Barongarook.creek","Cyprinus carpio"
"Barongarook.creek","Cyprinus carpio"
"Bear.lake","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Bear.river","Cyprinus carpio"
"Blue.lake.Aus","Cyprinus carpio"
"Blue.lake.Aus","Cyprinus carpio"
"Blue.lake.Aus","Cyprinus carpio"
"Blue.lake.Aus","Cyprinus carpio"
"Blue.lake.Aus","Cyprinus carpio"
"Carlos.Tejedor","Cyprinus carpio"
"Casas.Grandes","Cyprinus carpio"
"Casas.Grandes","Cyprinus carpio"
"Casas.Grandes","Cyprinus carpio"
"Casas.Grandes","Cyprinus carpio"
"Casas.Grandes","Cyprinus carpio"
"Casas.Grandes","Cyprinus carpio"
"Cogie.creek","Cyprinus carpio"
"Corangamite","Cyprinus carpio"
"Corangamite","Cyprinus carpio"
"Cornella.creek","Cyprinus carpio"
"Cuitzeo","Cyprinus carpio"
"Cuitzeo","Cyprinus carpio"
"Cuitzeo","Cyprinus carpio"
"Cuitzeo","Cyprinus carpio"
"Cuitzeo","Cyprinus carpio"
"Cuitzeo","Cyprinus carpio"
"Cuitzeo","Cyprinus carpio"
"Cuitzeo","Cyprinus carpio"
"Cuitzeo","Cyprinus carpio"
"Cuitzeo","Cyprinus carpio"
"Cuitzeo","Cyprinus carpio"
"Cuitzeo","Cyprinus carpio"
"Cuitzeo","Cyprinus carpio"
"Cuitzeo","Cyprinus carpio"
"Cuitzeo","Cyprinus carpio"
"Cuitzeo","Cyprinus carpio"
"Cuitzeo","Cyprinus carpio"
"Cuitzeo","Cyprinus carpio"
"Cuitzeo","Cyprinus carpio"
"Cuitzeo","Cyprinus carpio"
"Cuitzeo","Cyprinus carpio"
"Cuitzeo","Cyprinus carpio"
"Cuitzeo","Cyprinus carpio"
"Cuitzeo","Cyprinus carpio"
"Cuitzeo","Cyprinus carpio"
"Cuitzeo","Cyprinus carpio"
"Cuitzeo","Cyprinus carpio"
"Cuitzeo","Cyprinus carpio"
"Cuitzeo","Cyprinus carpio"
"Cuitzeo","Cyprinus carpio"
"Dead.Sea","Cyprinus carpio"
"Dead.Sea","Cyprinus carpio"
"Dead.Sea","Cyprinus carpio"
"Dead.Sea","Cyprinus carpio"
"Dead.Sea","Cyprinus carpio"
"Dead.Sea","Cyprinus carpio"
"Dead.Sea","Cyprinus carpio"
"Dead.Sea","Cyprinus carpio"
"Dead.Sea","Cyprinus carpio"
"Dead.Sea","Cyprinus carpio"
"Dead.Sea","Cyprinus carpio"
"Dead.Sea","Cyprinus carpio"
"Dead.Sea","Cyprinus carpio"
"Dead.Sea","Cyprinus carpio"
"Dead.Sea","Cyprinus carpio"
"Dead.Sea","Cyprinus carpio"
"Del.Carmen","Cyprinus carpio"
"Haunted.Gully","Cyprinus carpio"
"Humboldt","Cyprinus carpio"
"Humboldt","Cyprinus carpio"
"Humboldt","Cyprinus carpio"
"Humboldt","Cyprinus carpio"
"Humboldt","Cyprinus carpio"
"Humboldt","Cyprinus carpio"
"Humboldt","Cyprinus carpio"
"Humboldt","Cyprinus carpio"
"Humboldt","Cyprinus carpio"
"Humboldt","Cyprinus carpio"
"Humboldt","Cyprinus carpio"
"Humboldt","Cyprinus carpio"
"Humboldt","Cyprinus carpio"
"Humboldt","Cyprinus carpio"
"Humboldt","Cyprinus carpio"
"Humboldt","Cyprinus carpio"
"Humboldt","Cyprinus carpio"
"Humboldt","Cyprinus carpio"
"Humboldt","Cyprinus carpio"
"Laguna.Las.Tunas.Grandes","Cyprinus carpio"
"Laguna.Las.Tunas.Grandes","Cyprinus carpio"
"Laguna.Las.Tunas.Grandes","Cyprinus carpio"
"Laguna.Las.Tunas.Grandes","Cyprinus carpio"
"Laguna.Las.Tunas.Grandes","Cyprinus carpio"
"Laguna.Las.Tunas.Grandes","Cyprinus carpio"
"Laguna.Las.Tunas.Grandes","Cyprinus carpio"
"Laguna.Las.Tunas.Grandes","Cyprinus carpio"
"Lake.Boga","Cyprinus carpio"
"Lake.Eyre.Basin","Cyprinus carpio"
"Lake.George","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Lake.Hindmarsh","Cyprinus carpio"
"Mailmans.creek","Cyprinus carpio"
"Mailmans.creek","Cyprinus carpio"
"Malheur.lake","Cyprinus carpio"
"Malheur.lake","Cyprinus carpio"
"Malheur.lake","Cyprinus carpio"
"Malheur.lake","Cyprinus carpio"
